137,2767,-911.2497230954909
138,2801,-1068.9256436877877
139,2824,-734.1640848658562
140,2901,-1197.7069691402232
141,2938,-234.32395416739166
142,2993,341.97429187530463
143,3050,-292.71753837652886
144,3097,251.90204203757412
145,3152,-1.1242414143301005
146,3192,-248.73337203221044
147,3242,-271.0174856757936
148,3327,-1334.4386129447466
149,3412,-87.6646004106077
150,3469,57.1873518486658
151,3493,-938.3803098684982
152,3514,-841.8313396819631
153,3534,-547.2279590918577
154,3553,-527.0327848152185
155,3604,-528.7220946789395
156,3659,-67.99803983360368
157,3693,-449.7783017938233
158,3725,-576.514596055751
159,3763,-393.1830440866276
160,3791,-664.2282819828961
161,3848,22.825962141738216
162,3912,-232.76584421680792
163,3956,-416.66290360511226
164,3992,-598.9686695134237
165,4012,-413.8517609148914
166,4039,-1031.7766650125004
167,4063,-936.7265109821981
168,4082,-541.0283661007442
169,4103,-728.6335531574462
170,4122,-536.5565387885747
171,4145,-740.6834101724836
172,4166,-544.2215348592464
173,4192,-674.0654150215588
174,4214,-734.5438593792796
175,4242,-1333.1928485185438
176,4270,-1030.2137802797492
177,4295,-956.3281225028422
178,4319,-836.7864411442544
179,4344,-942.7809542484185
180,4366,-733.9536708688411
181,4388,-648.9166272585828
182,4410,-621.9909667155036
183,4431,-512.3195940752546
184,4500,-1135.319499375726
185,4540,-223.7432176222821
186,4618,-121.44115188860837
187,4687,-60.57182577648041
188,4707,-529.7809257509696
189,4732,-740.6459531334224
190,4756,-841.3192226188924
191,4778,-518.6044239947555
192,4816,-1542.4187835718722
193,4840,-527.0483400166431
194,4863,-638.0690163305115
195,4887,-636.2731080637926
196,5025,1355.745195287731
197,5057,-58.881233917396344
198,5102,-631.6069559212091
199,5267,1542.0647823326594
200,5466,888.3972598845237
201,5667,2200.4092200876344
202,5739,74.93466316317483
203,5849,882.3266180016578
204,5922,22.07626291365517
205,6060,-1295.5455441109955
206,6114,-634.3416157780631
207,6183,-680.5780622198679
208,6294,-1486.2482962768597
209,6470,-662.9611822412426
210,6536,-89.03859643621203
211,6775,702.3649525126502
212,6822,-591.5861783142577
213,6908,-108.95755346015781
214,7025,1239.2393709487565
215,7106,-9.111771047583375
216,7189,328.4881292123613
217,7253,-415.49289034250177
218,7356,-857.323747404983
219,7475,-1500.8485762603598
220,7725,4102.048490306723
221,7905,947.6260120158497
222,8070,5487.35228359832
223,8138,-614.2336820076291
224,8191,-164.93202169102477
225,8448,4139.68831602206
226,8630,3240.3585801257072
227,8895,9275.5689527873
228,9065,4766.506299287086
229,9179,2080.443026737088
230,9385,4186.175525540082
231,9548,7563.379226921977
232,9852,2871.333821531458
233,10472,12363.247664775656
234,10681,4224.774883752783
235,10775,944.6828042060527
236,10986,6952.645126731281
237,11109,787.5684710342282
238,11224,-1312.2940276633085
239,11392,4081.0876374951476
240,11458,-176.74553909103474
241,11705,16050.71597147144
242,11853,6680.783070758984
243,11907,-1314.6732306346112
244,12065,3533.731465267876
245,12113,10.767006825511459
246,12267,8510.261119378381
247,12370,4164.668887260888
248,12478,2858.695021701317
249,12517,-348.0865317995382
250,12623,3408.2404607374106
251,12721,3071.5982586354125
252,12858,5664.978553456433
253,12957,341.0388778645706
254,13040,2932.612085119742
255,13141,1846.005567525719
256,13258,4584.66329689053
257,13345,25.72739421329578
258,13460,3384.8903918855985
259,13571,5773.199019657938
260,13617,-47.97875105795322
261,13666,-826.9334752764497
262,13707,139.1738425643565
263,13758,165.42959763093546
264,13806,-35.62762882278733
265,13883,731.8559801699844
266,13917,-314.4968860184679
267,14034,2957.415236265147
268,14129,1385.7652517723477
269,14269,4279.573686384094
270,14368,2697.61129924143
271,14448,1875.4908357187
272,14524,-586.7391640888203
273,14566,-255.30231848257665
274,14659,317.58024665020616
275,14781,4653.771973812093
276,14824,-23.259668649662274
277,14859,-249.99352383287646
278,14887,-647.7547317418464
279,14914,-543.899504940876
280,14960,-1366.8542787151553
281,15005,-24.30350304973865
282,15043,86.41374761229451
283,15135,1614.0810072924928
284,15224,4477.6602060566465
285,15322,1065.852371473689
286,15408,1566.1721839126815
287,15455,-1162.679738773108
288,15559,1656.1727825254484
289,15585,-416.29786317752377
290,15634,-557.1548545331294
291,15747,3833.395110158538
292,15865,5002.985194851888
293,15911,-184.23420558092783
294,16002,3791.311736868689
295,16036,-447.9074821614051
296,16154,2428.6345264877077
297,16232,3212.315146822804
298,16280,661.248637274885
299,16361,1575.9370668382933
300,16471,1719.627953854898
301,16568,3935.797379577255
302,16593,-198.87411631795283
303,16651,1102.0826451171577
304,16744,2589.4783374977515
305,16777,-93.99218220165821
306,16800,-344.054121441529
307,16827,-42.74993702846905
308,16902,1651.7773699318866
309,16932,-126.5957074107312
310,17020,1823.5619687908297
311,17143,2326.4050758454705
312,17193,-7.036560982364392
313,17226,-161.32526374827228
314,17254,-502.41247906957335
315,17296,623.1267516761759
316,17411,4839.6253017266445
317,17543,6302.1495249224245
318,17670,5200.816841165057
319,17713,797.0299950872844
320,17747,140.46610245294653
321,17852,1807.277969928097
322,17928,1774.3043610586715
323,17956,116.51687844638434
324,18070,4019.9890045793127
325,18177,737.9346653336053
326,18215,-74.4169410997184
327,18337,3078.6995517021883
328,18440,937.2304639768304
329,18533,2537.6986421999454
330,18656,6933.1750522757075
331,18720,1997.2756699134457
332,18779,-110.10770227099474
333,18878,1499.3172036508327
334,19004,9588.36041569371
335,19117,6257.2104654481755
336,19236,645.4420262511665
337,19417,10544.630566627335
338,19529,3988.822033679785
339,19659,3267.5530712894997
340,19788,2622.8575897957912
341,19816,397.7157848341433
342,19848,-242.1376788800877
343,19960,6584.655537091681
344,20063,5644.1170257348185
345,20169,5572.336830916086
346,20277,4297.899749620972
347,20333,475.79792491226897
348,20350,-409.58485756182205
349,20456,1848.0884127541908
350,20559,4490.590548777174
351,20783,16926.032069744248
352,20882,5834.89361352273
353,20978,3723.1371910130288
354,21078,2646.3864076491604
355,21648,38090.68201421629
356,22375,54717.82312995626
357,22809,38258.19592618228
358,23534,63161.733280508786
359,23941,21404.578024527207
360,24106,15584.104691701976
361,24532,39367.34505466108
362,24892,31721.44222677141
363,25031,9499.184688984544
364,25107,4630.75378225338
365,25520,38203.14886139515
366,25642,11332.211696716959
367,25822,17593.276391581057
368,25922,3567.013294672414
369,26973,99004.76660673045
370,27387,41307.378941174466
371,28572,120995.6105307133
372,28692,11550.838414203903
373,28792,7241.041178992387
374,29523,82949.65996246198
375,29642,9096.110697297368
376,29757,8492.441721114306
377,30011,28156.7319394337
378,30248,22051.918857693596
379,31015,81380.43099445169
380,31956,81374.97725223261
381,33000,120147.08573269127
382,34056,106265.72959455973
383,35472,156908.5535550144
384,36160,75515.18499207281
385,36563,42585.58786220657
386,36901,31419.919786724662
387,37126,13300.084421028383
388,37372,22986.721304706898
389,37443,3169.0644939065633
390,38166,70788.01328290941
391,39052,100842.7419942595
392,40472,164128.99651216238
393,41350,96987.58165392246
394,41474,8637.16664595201
395,42044,58927.89015147646
396,42710,74001.8770167132
397,44512,204832.93490118746
398,44636,10305.883264965853
399,45446,82457.66164143913
400,45764,34896.984180469815
401,46061,28331.226940650966
402,46534,48924.01904179372
403,46953,37990.83953959633
404,47213,22188.933534591353
405,47955,74023.60664405703
406,48283,30404.548833402303
407,48406,8356.625858418658
408,48574,13300.656132103097
409,48661,3545.5416089839205
410,48883,20786.915794946453
411,49812,98781.97114441016
412,50102,31305.178591785727
413,50219,8851.249686593957
414,50552,28878.16699059257
415,50717,11220.548470674734
416,50851,9399.501819767815
417,50964,8506.339193105558
418,51133,15233.062433912995
419,51188,1261.3209815145794
420,51555,32972.45441983004
421,52402,91191.32272829257
422,52505,6894.8748582320595
423,52834,35075.88317993517
424,52891,1080.8945067078519
425,53259,33558.873914156786
426,53364,7768.627499587329
427,53749,36104.32342105717
428,53975,19047.14146507206
429,54374,43124.5936473564
430,55233,93681.74207539966
431,55666,35576.19689325419
432,55974,28798.27358967755
433,56362,37402.66166781104
434,56492,12518.935757791307
435,56607,9275.203358956724
436,56689,5680.095256566791
437,57419,80644.54533823596
438,57536,10187.137834881549
439,58177,70759.4598824301
440,58739,52625.06267618062
441,58912,10150.948679913914
442,59308,39537.94635088286
443,59364,1228.8563025546919
444,59637,26513.927847961993
445,59747,8297.488666022069
446,60370,58681.692525657665
447,61081,81969.41626342083
448,61486,40473.70276849033
449,61545,831.3770737874966
450,62405,86379.38380753057
451,62496,3814.923644031886
452,62540,1157.8701418285766
453,63321,74509.56391118404
454,63625,25322.749483715244
455,64601,100781.11676765206
456,65463,91745.3559889257
457,66217,69434.0629901579
458,66327,6956.568285829452
459,66543,14482.249896556912
460,66699,11976.89906682296
461,66934,17017.200336735037
462,66993,2047.2341521452108
463,67543,58303.84981915741
464,69135,164278.06860903226
465,69873,67500.45797459842
466,70607,62860.46900607308
467,71363,71149.94897262091
468,71540,9718.017532881593
469,71651,7422.800936394529
470,71721,1216.7579338570524
471,71835,2305.2694655405153
472,72809,93954.22848956223
473,72915,7085.474929236801
474,73743,87484.56414695116
475,73851,8247.059254808722
476,74267,38424.936014024635
477,74366,5268.142717957598
478,75019,49528.75161008922
479,75185,10695.021091971545
480,75297,9580.398814038386
481,75837,49825.93679250889
482,76228,36342.95928555687
483,76627,36999.999808063905
484,76660,78.43142570941416
485,77212,46696.01522777775
486,77618,32144.10640955373
487,77940,26305.87873994291
488,78671,79843.5944289534
489,78772,6323.404052049001
490,78822,580.1447325070686
491,79434,60871.81817092656
492,80151,75013.52554661187
493,80986,74478.68683576283
494,81380,34650.43737293146
495,82389,99501.2299741082
496,84382,218706.82119671974
497,84478,-2167.426760623035
498,84602,7551.223928551846
499,86860,218345.70961751504
500,87320,47609.59628180039
501,87559,22899.59970365596
502,88063,39346.59108205924
503,88266,12746.430827730668
504,89113,72607.44573953448
505,91246,212734.5781119295
506,91980,67191.11989405958
507,95051,288355.1452742634
508,96536,146427.88072741352
509,97200,63405.68556677234
510,98685,151480.97562413997
511,99311,65022.06553775312
512,100154,98956.81850414244
513,100953,72106.2063881536
514,101656,79116.75295445768
515,102360,76992.98765957633
516,103932,162676.53293303016
517,104029,6074.784041176438
518,104223,11600.126807011047
519,105401,122932.47625077155
520,105770,32223.74783915908
521,106051,24481.734489531616
522,108366,239144.39178122595
523,109050,73276.98354408395
524,109797,75830.64346088929
525,111293,156023.6093936173
526,111603,27069.414954690226
527,112009,34276.327968587844
528,112777,78088.20409821454
529,113472,78225.41803813532
530,114264,84991.06876208553
531,114990,78865.67627530634
532,116434,158661.33749241696
533,117212,72779.8362487231
534,117999,62667.18417920366
535,118356,35518.29819236058
536,119564,102150.8318055236
537,119624,358.7201699927996
538,119979,18529.839987120813
539,120411,41219.649983778734
540,120695,25011.419470678135
541,120911,13517.322239647168
542,122336,150534.504432393
543,122377,694.7583952934947
544,122730,26504.24996383792
545,123264,47506.363076551745
546,123359,1829.8656792459258
547,124346,79099.42423064161
548,124375,-602.6122406711349
549,124522,6402.122604825823
550,124621,5470.590764286214
551,124791,7959.276681150279
552,124922,9099.897450945213
553,125010,6268.908981501488
554,125053,1313.1327372207434
555,125173,-197.9773381727809
556,125996,78013.53565391457
557,126703,58314.506481705095
558,127009,29856.33544016513
559,127260,24619.237243489195
560,127435,15773.231588650757
561,127822,34496.213182389096
562,127937,11537.765562572427
563,128185,24393.76592653391
564,128482,24465.006478741274
565,129019,41476.55986453021
566,129573,59291.61952610098
567,129648,252.4711855919611
568,132029,261497.77681455182
569,132132,8866.402674986824
570,132582,39283.826016344305
571,133115,51002.77067083632
572,133202,911.8603949593464
573,133269,-686.7534932391261
574,133384,8318.686747609849
575,133405,-899.4957035476212
576,134162,82389.90591700052
577,134730,62099.8565815779
578,135578,79085.82349736287
579,136137,58482.715129123404
580,136989,94966.66144065687
581,137710,67797.6873718514
582,138296,48936.499646488664
583,139218,92272.04267159638
584,139340,7803.407303040396
585,139779,43772.6289651677
586,140041,21228.03064791812
587,140660,52660.438749492234
588,141504,78640.72413261741
589,142269,70959.34705278394
590,142613,29512.877455936705
591,142869,24065.467429795648
592,142985,11136.05999066613
593,143008,-934.3241751355831
594,143382,41751.8395804899
595,143727,28682.387311704893
596,143889,14803.111660806608
597,144355,48079.50224264559
598,144811,49169.28744221893
599,145156,29079.653392546217
600,145178,-305.40969597529147
601,145797,53799.11440010113
602,145915,5789.771340977342
603,146331,41954.07622588759
604,146454,7366.109415006204
605,146501,777.57591972379
606,146648,13144.260319920866
607,146895,20372.627088861987
608,147367,44283.15660596571
609,147997,70867.48401728706
610,148714,68272.59794037862
611,149480,80580.70000163927
612,149599,9682.947106684052
613,150193,61105.95856116207
614,150931,82029.84170821604
615,151674,77623.82809518419
616,151729,1264.2997897145663
617,152347,52750.430317618615
618,152391,1660.6568564632416
619,153877,154441.08858748997
620,154621,75106.72046901767
621,155023,36679.84271255874
622,155051,-1474.1805360534934
623,155099,167.33337377449254
624,155351,21934.768196825844
625,156114,77537.35034976779
626,157572,159092.3089192172
627,158355,73669.10213204146
628,158709,30329.210944299804
629,159025,25574.830564043597
630,159765,69539.86634228245
631,160652,64644.543384688615
632,161382,58448.169758306685
633,161997,69045.3818139842
634,162731,82204.00022249542
635,163495,68903.8797705499
636,163974,38014.80408712244
637,164092,5853.25597184866
638,164198,9218.574848124452
639,164930,70964.23098266574
640,165400,49683.72341158465
641,166409,118819.8309495046
642,166550,3192.805142670807
643,167017,51033.24305289005
644,167092,4817.055603183962
645,167171,1853.7226188443042
646,167965,82615.95828289427
647,168714,74904.0190660562
648,169108,38134.26600858948
649,169394,11487.973123462483
650,170839,149932.67401959872
651,172321,161494.07668786927
652,172671,37454.68610453483
653,172818,14981.116239103905
654,173065,20642.926381305544
655,173811,70851.7143603209
656,174513,83076.24298675568
657,174770,32410.694433462162
658,175257,53717.54669702737
659,176018,79431.3920166461
660,178227,273427.7224289387
661,178953,83085.5721348009
662,179741,88720.96823365169
663,180087,38230.01884937231
664,180452,42382.50937999322
665,181976,187106.2988994408
666,182727,77030.71364019946
667,183002,30354.416431066846
668,183398,41954.56869755209
669,184172,82530.26217831521
670,184471,29145.805765037385
671,184870,29084.55890628744
672,185616,66355.85789743446
673,186344,66737.63488412763
674,187111,86161.27785475328
675,187863,80398.31589988497
676,188584,85118.8175889508
677,189377,80463.3554931985
678,190057,72320.94629659537
679,190187,13654.118055197609
680,190816,66366.4121770188
681,191512,83206.03551554288
682,192254,81446.22051638454
683,192988,74619.43508482905
684,193261,34739.470181453864
685,193385,11290.37336254693
686,193729,39685.76524397195
687,194501,90063.66464466605
688,194832,38009.31460067995
689,195224,42588.180809325866
690,196041,87299.2843516472
691,196503,53936.44929220123
692,196661,15842.607786476234
693,197117,54677.85671769002
694,197383,31418.04600556475
695,198151,83899.04380250476
696,198877,86841.91492075655
697,199611,83405.0836949375
698,200349,86960.77082905406
699,201127,93608.45370963233
700,201504,31495.450807830413
701,201807,32200.606420989905
702,202556,86651.32956271272
703,203365,79847.82772897492
704,204058,80693.01251164169
705,204815,76900.61419225161
706,205630,81173.54091339732
707,206494,85871.25570369099
708,207020,55993.22045662819
709,207920,95869.36491040024
710,208486,55089.97955558268
711,209206,83725.95785593988
712,210070,86072.92444298495
713,210812,84538.59588550695
714,210949,9707.25884527698
715,211693,76147.45105384977
716,212148,50245.31811816481
717,212919,70858.58871274143
718,213702,82881.5633035855
719,214605,94092.16028000481
720,215120,57649.533858919036
721,215848,61842.079176087245
722,216656,80965.89782296371
723,217420,81024.83054580224
724,218018,73779.03250962272
725,218441,25662.142969377153
726,218556,4483.866500455491
727,218652,270.85168357153685
728,218797,12215.575542624661
729,219598,72350.90144210454
730,220279,68884.57213637621
731,221001,74312.238205162
732,221959,83242.75436924942
733,222484,50359.17521849752
734,223223,87344.76297852976
735,223618,41957.525294469226
736,223782,7354.872451424041
737,223837,-1280.7218731339958
738,223927,-52.508620120590194
739,224476,53932.55815073253
740,224689,17518.535057439465
741,225407,77094.72279649197
742,225691,30048.527056374296
743,226015,11862.5211510522
744,226275,20835.50161611328
745,227163,72631.30759277017
746,228018,69268.13775759978
747,228345,21099.10076917999
748,229093,67316.55100857971
749,229885,56200.10392648386
750,230643,64745.43207488108
751,231371,76984.06829124891
752,232081,71730.49156507026
753,232824,67183.03586027773
754,233513,57107.06620074954
755,233582,902.1119050888033
756,233696,-3947.9156475007026
757,234274,42382.95599087306
758,235047,75753.67389004327
759,236477,115666.90317962806
760,236800,20984.252142732694
761,237211,49593.41197316791
762,237971,77601.19373024258
763,238820,79914.94288767978
764,239551,58679.61846071822
765,240788,115099.9059723477
766,241084,30918.189874200365
767,241667,48550.35878728509
768,241897,22025.682482026918
769,242667,72393.9249922816
770,242903,12090.02641079771
771,243203,13254.477398859402
772,243847,54340.18391160032
773,243931,4993.6310527654805
774,244640,70494.74765176325
775,245668,91090.35316501386
776,245813,12463.922583734553
777,246103,16140.865597130221
778,246960,93140.32602366853
779,247096,5363.697257668181
780,247533,34244.80087424455
781,248375,65107.92336254625
782,249085,43314.19028863523
783,249778,54323.24918579198
784,250571,72738.91625363432
785,251333,64479.48577214766
786,251657,26976.419484220984
787,251983,28485.51502754168
788,252743,69581.05780138184
789,253628,84594.19476517908
790,254192,66945.73777633675
791,254976,80910.62212514214
792,255660,49117.77029378135
793,256421,73381.99341951545
794,257212,76906.60698268135
795,257986,82699.93132121509
796,258829,91360.06979452075
797,259109,16506.85971516347
798,259351,18259.593191144642
799,260080,70959.85835209377
800,260402,29868.091081378578
801,260443,-1019.1669635593452
802,261111,37330.24957289142
803,261488,37525.48671916315
804,261625,10607.411213792266
805,262339,63809.01664659847
806,262985,48870.64719018695
807,263789,55220.26029082548
808,264477,38096.74747479171
809,265172,66486.56499758155
810,266001,63901.5540718438
811,266590,67746.10870910877
812,267521,88858.44949025036
813,268112,56793.6811372017
814,268813,59116.031111240736
815,269700,55261.27121584054
816,270288,45784.00933540782
817,270578,19060.97970868745
818,271067,48661.44354773831
819,271775,59891.13763321232
820,272574,92080.57762867182
821,273394,82348.64606488515
822,273961,69336.26834153145
823,274792,82350.52655209528
824,275445,69935.74528810481
825,276202,66192.37186649114
826,276377,11674.516846562525
827,276905,45780.801421397424
828,277729,65053.710166117475
829,278683,61559.932982961436
830,279126,39164.89938529213
831,279969,84522.38391933954
832,280624,66059.9041730397
833,281359,52161.216635788616
834,282081,72435.72172534441
835,282907,91456.74886060359
836,283737,72290.34592952795
837,284803,87741.7211092807
838,285087,26957.880388449317
839,285895,70379.40594440958
840,286011,4378.054346100093
841,286669,46830.890438394665
842,287975,85923.18237739259
843,287998,-45.57343861232812
844,288020,-357.6261778548991
845,288795,81311.849476366
846,288920,7786.123767909629
847,289208,24958.528211272136
848,289235,58.49375762143001
849,289355,11219.024864083685
850,289453,4941.223318827754
851,290145,68182.76712846715
852,290604,51157.67636887534
853,290952,33275.13004683098
854,291681,55175.905235546044
855,292367,64495.91604441404
856,293238,81191.26347051939
857,293858,48433.85424159776
858,294605,80176.37976476297
859,294840,21360.580879568468
860,295329,38793.21675570667
861,296087,70828.73442046405
862,296751,67864.6278941849
863,298011,123507.732895924
864,298088,6575.992873844994
865,298366,19284.42123018479
866,299084,77310.74761435181
867,299962,78019.8713694284
868,300058,5302.965361880783
869,300359,26944.702764446745
870,300437,4674.409646622639
871,301151,76515.59752287244
872,301899,89919.90115109937
873,302629,73097.93674692904
874,303425,75601.36955002083
875,304406,100790.12278633776
876,305309,88809.33039310326
877,305726,38463.926654954244
878,306345,68622.42250611982
879,306714,29455.21643529545
880,307062,30085.46310460061
881,307789,74611.45878790121
882,308569,95944.4433687574
883,309260,72634.21376127617
884,309995,79507.4701091134
885,310755,88732.59034820329
886,311529,56178.506954682736
887,312218,72569.07285417557
888,312900,69973.60987673631
889,312963,-386.42324245018676
890,313696,81861.13809323811
891,314529,91852.75019204135
892,315232,77202.23161453655
893,316246,114541.98884878043
894,316768,60711.88780470217
895,317813,125248.15670654146
896,318303,56494.69030338907
897,318898,73718.8607739544
898,319677,92013.07398910086
899,320474,90024.9694351202
900,321077,75769.50326021563
901,321954,95964.73686026114
902,322817,88318.79608081318
903,323343,52160.83194989802
904,323719,35145.4384724375
905,324023,25346.238367108384
906,324787,78321.91701918848
907,325518,92547.28798846705
908,326326,93671.27146384848
909,326972,50726.21198227418
910,328061,90355.8050244255
911,328586,46356.22571056311
912,329203,65631.74369306942
913,329514,26519.84105829401
914,330076,41322.347793146
915,330756,56625.72747420676
916,331708,80858.38200143675
917,332147,40479.511992445805
918,332996,85627.43836353574
919,333299,35318.24212545411
920,333519,21401.2834129783
921,333599,114.03349351977113
922,334172,58003.709665434326
923,334281,10037.564812319828
924,334299,-161.74920738284058
925,334411,6780.233723446045
926,335268,89540.82924273377
927,335803,56536.0140939079
928,336633,85319.74133475719
929,337274,68157.57103693354
930,338309,101251.89640493055
931,338921,60403.76572261205
932,339618,58888.89097019652
933,340220,69990.81688606279
934,340960,75948.02245191694
935,341944,85381.68020915256
936,342455,45173.6235938828
937,342976,42172.156536214345
938,345041,185168.82737236802
939,345333,33333.43574836559
940,345561,13668.442709276966
941,348589,307521.8933606331
942,349146,50115.33804223843
943,351568,221757.51116387243
944,353079,148961.60467477443
945,354373,149640.68034552128
946,355507,94920.30613940809
947,355824,23615.456186197815
948,357029,98241.45241297514
949,357067,-1485.9576109459624
950,357308,11565.776562804182
951,358989,166271.97540789962
952,359458,58462.32998494742
953,361249,211981.6324758449
954,362574,114318.56793841605
955,363651,121879.51490466959
956,365273,190645.82979297504
957,366842,174555.3755366972
958,367694,83836.08347918143
959,368920,123175.3127391511
960,369514,55395.31100798879
961,369926,40244.02993677579
962,370721,81733.87343474437
963,372934,217992.5478779433
964,374278,135321.85470102905
965,374538,29084.487161595865
966,375404,100212.52796993745
967,376110,78999.39742318813
968,376669,58418.068452370535
969,378650,228141.26051794787
970,382544,400498.0096542275
971,383542,94962.34843906811
972,387225,409665.9220416441
973,389199,203548.14869931331
974,391026,168048.0044285462
975,391809,73762.16920928529
976,394662,255872.84247175668
977,394736,5175.274459329067
978,396564,190663.1656448554
979,397908,85103.42185331375
980,398357,50669.123362487175
981,399675,135419.1648855536
982,403759,439776.0836128847
983,404872,112148.14076321025
984,405165,22998.83204975391
985,406500,157714.49627433944
986,407394,78779.34915072055
987,407433,-2390.058595995528
988,412927,513539.2655428436
989,415702,280935.96113184054
990,416701,110489.39678058926
991,417115,29850.954729015135
992,419195,228325.95884092955
993,419210,-991.3927579940467
994,419224,-904.1061898735138
995,419239,-903.3432757111832
996,422855,387140.7082938412
997,424005,136172.5788193588
998,425246,141085.03966107318
999,426518,155989.0449530861
1000,426849,39597.28842788255
1001,428058,136544.58594503393
1002,429261,107287.21047987095
1003,432584,418932.44046444364
1004,434414,152427.13909023305
1005,434458,-2766.035809780329
1006,434845,-8226.189662189643
1007,434940,-4714.279603286256
1008,435075,6146.060107962333
1009,435227,6827.0687687153595
1010,435353,10927.888259970638
1011,435498,11651.673539870464
1012,435763,16142.45677633384
1013,435790,-743.4595681036452
1014,435872,4254.4146354653985
1015,435931,448.3274517824909
1016,436046,6708.992431711126
1017,436148,6263.056873629062
1018,436175,-796.2472924354495
1019,436208,657.3684024677407
1020,436305,4232.45083621319
1021,436531,14906.006445191853
1022,436556,-387.9837159248863
1023,436656,4111.570968102696
1024,436744,1436.8218076144576
1025,436776,18.763007049804628
1026,436992,9828.036267362393
1027,437076,-4285.5728079677065
1028,437255,-8153.059021541207
1029,437335,-4653.075241038684
1030,437433,-2868.112161309269
1031,437521,-4548.656935640615
1032,437664,1375.6002139482782
1033,437687,-630.3898524196708
1034,437721,94.14146602482685
1035,437807,-3794.2128109144305
1036,437918,-2115.2022344702254
1037,438004,-2789.9565826318253
1038,438215,-3721.4863943369705
1039,438308,-80.88648451139377
1040,438477,-2828.47529822758
1041,438508,-96.78526877153723
1042,438543,-394.29890790982336
1043,438766,-4094.23226939085
1044,438927,-3906.022572065556
1045,439122,-109.82859027042744
1046,439312,-7420.79239552232
1047,439347,-161.25718849603726
1048,439560,-9960.641401442273
1049,439662,-5700.8964508516765
